Unnamed: 0,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.compute_distance,session.config.participation_fee,player.id_in_group,player.ip,player.lat,player.long,player.matches,player.sex,player.date,player.marital,player.children,player.children_number,player.children_first_age,player.language,player.language_other,player.zip,player.ethnicity,player.ethnicity_choice,player.ethnicity_choice_other,player.race,player.race_indian_other,player.race_asian_other,player.race_islander_other,player.race_other,player.religion,player.religion_denomination,player.religion_denomination_other,player.home,player.home_other,player.guns,player.place_growing_up,player.highest_degree,player.elementary_secondary_choices,player.elementary_secondary_choices_incomplete_high_school,player.high_school_choices,player.college_choices,player.after_bachelor_choices,player.major_college,player.major_bachelor,player.country_growing_up,player.us_state_grow_up,player.another_country_grow_up,player.us_citizen,player.us_citizen_options,player.work_last_week,player.profession,player.employer,player.work_tasks,player.unemployed_10_years,player.labor_union,player.household_income,player.income_group_placement,player.sixteen_yo_comparison,player.parental_comparison_standards,player.social_class,player.financial_satisfaction,player.importance_democracy,player.american_pride,player.political_party,player.other_political_party,player.politcal_views,player.executive_branch_confidence,player.congress_confidence,player.supreme_court_confidence,player.military_confidence,player.police_confidence,player.banks_confidence,player.unions_confidence,player.public_ed_confidence,player.press_confidence,player.improve_condition_blacks,player.improve_condition_abroad,player.protecting_environment,player.government_redistribution,player.income_tax_level,player.death_penalty,player.affirmative_action,player.sex_before_marriage,player.same_sex_relations,player.abortion,player.people_helpful,player.people_take_advantage_of_you,player.people_trustworthy,player.payoff,group.id_in_subsession,subsession.round_number,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,player.city,player.state,player.state_short
141,5,0u7g464n,,0,8,7,outro,End,2019-11-12 22:59:52.031264+00:00,1,A39M******1UWR,3K3R**********************M9UY,0,1.25,7rkljsaz,20191112-1800,,302OLP89DZKJUYQQ0259KZFXYWWCAY,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,173.27.146.199,41.57,-93.61,,female,06/18/1987,never,1,1.0,19.0,english,,50315,0,,,white,,,,,0,,,one family detached,,1,large city,12th grade no degree,,,,,,,,usa,IA,,1,born usa,full time work,Quality Assurance Representative,self employed,0.222222222222222,1,0,0.625,0.222222222222222,0.25,0.5,working class,0.5,0.444444444444444,0.666666666666667,independent,,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.166666666666667,1.0,1,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Des Moines,Iowa,IA
142,11,0eeegu3z,,0,8,7,outro,End,2019-11-08 17:13:50.102092+00:00,1,A2JT******Q8FR,3LO6**********************CGLV,0,1.25,rfssdtom,20191108-1000,,36FFXPMST91ZDAV7WDOSWLWI03RHOT,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,11,173.52.223.133,40.71,-73.98999999999998,,male,04/04/1994,never,0,,,english,,10009,0,,,chinese,,,,,0,,,five or more apartments,,0,large city,college or some college,,,,bachelors degree,,accounting,,usa,NY,,1,born usa,housework,,,,1,0,0.583333333333333,0.222222222222222,0.25,0.5,middle class,0.5,0.666666666666667,0.666666666666667,independent,,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1,0.666666666666667,0.666666666666667,1.0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,New York,NY
143,5,jvzcnmt2,,0,8,7,outro,End,2019-11-09 19:05:10.788586+00:00,1,A2ZH******GOID,3TVS**********************5WT2,0,1.25,69j3kgeb,20191109-1400,,3566S7OX5DWHOTIUD245TCUGTP0173,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,173.54.168.103,40.87,-74.09999999999998,,male,07/21/1987,married,1,1.0,33.0,english,,7026,1,cuban,,black,,,,,1,roman catholic,,mobile home,,0,small town,beyond bachelors,,,,,masters degree,,computer,usa,NJ,,1,born usa,full time work,computer,private business,0.666666666666667,0,1,0.75,0.8888888888888891,0.75,0.75,middle class,1.0,0.8888888888888891,1.0,republican,,0.833333333333333,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0,0.666666666666667,0.0,0.333333333333333,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garfield,New Jersey,NJ
144,4,hzovt855,,0,8,7,outro,End,2019-11-15 03:00:55.017782+00:00,1,A3HF******YZFV,3TPW**********************DCWI,0,1.25,4m5tas2o,20191114-2200,,3VW0145YLYP74D5L7XC0GUNSJZZJMD,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,4,173.61.70.227,39.95,-74.98999999999998,,female,10/06/1982,married,1,3.0,27.0,english,,8052,0,,,white,,,,,0,,,one family detached,,0,medium city,college or some college,,,,"more than 1 year college, no degree",,psychology,,usa,NJ,,1,born usa,full time work,clerk typist,government employer,0.333333333333333,0,1,0.791666666666667,0.222222222222222,0.5,0.25,working class,0.0,0.7777777777777779,1.0,independent,,0.833333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.166666666666667,1.0,1,0.0,1.0,1.0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maple Shade,New Jersey,NJ
145,6,e7tkjfoc,,0,8,7,outro,End,2019-11-15 13:35:39.120869+00:00,1,A3C0******FTZQ,3QIY**********************LN1H,0,1.25,f3ognrf2,20191115-0800,,3DWNFENNE38R0NGF1TC4U06SX8Q4JF,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,6,173.66.175.190,39.08,-77.15000000000002,,male,01/10/1988,never,0,,,english,,20851,0,,,white,,,,,1,protestant,,one family detached,,0,suburb,college or some college,,,,bachelors degree,,Mechanical Engineering,,usa,MD,,1,born usa,full time work,Creative Consultant,private business,0.666666666666667,0,0,0.875,0.555555555555556,0.75,0.75,middle class,0.5,1.0,0.666666666666667,democrat,,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rockville,Maryland,MD
146,1,2cm9xupe,,0,8,7,outro,End,2019-11-09 13:03:15.484153+00:00,1,A1EJ******5PBJ,3QEM**********************CD70,0,1.25,5h1wrw67,20191109-0800,,3MGHRFQY2L20WOTD4SQ5SKV3SWZY0U,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,1,173.66.187.209,38.98,-77.12,,female,01/12/1968,married,1,2.0,32.0,english,,20814,0,,,white,,,,,1,protestant,,one family detached,,1,large city,beyond bachelors,,,,,masters degree,,"English Literature, Communication",usa,MD,,1,born usa,full time work,communications director,government employer,1.0,0,0,1.0,0.7777777777777779,0.75,0.75,upper class,1.0,1.0,1.0,republican,,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.333333333333333,0.5,1,0.333333333333333,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bethesda,Maryland,MD
147,11,gisa2h6g,,0,8,7,outro,End,2019-11-21 06:05:38.728755+00:00,1,A3KU******NQ7P,3UN6**********************VR5K,0,1.25,squp6sui,20191120-0000,,34XASH8KLQZ3QO8J2AHKDQ94S5QPMI,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,11,173.67.202.55,39.04,-77.48,,male,10/06/1958,never,0,,,english,,20148,0,,,white,,,,,1,protestant,,one family attached,,0,small town,college or some college,,,,"more than 1 year college, no degree",,Computer Science,,usa,NE,,1,born usa,full time work,Data Entry,self employed,0.7777777777777779,1,0,0.25,0.111111111111111,0.25,0.25,lower class,0.0,0.8888888888888891,0.666666666666667,independent,,0.833333333333333,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1,0.0,0.0,0.0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashburn,Virginia,VA
148,14,qlk0hsa8,,0,8,7,outro,End,2019-11-11 23:40:27.231625+00:00,1,A1PH******IK4Q,3NGI**********************W1P1,0,1.25,0i2yk9zp,20191111-1800,,3ABAOCJ4R8HOQ09Y2NW9DVZEWRYQMB,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,14,173.67.205.163,39.04,-77.48,,male,04/09/1953,married,1,2.0,26.0,english,,20147,0,,,white,,,,,1,orthodox,,one family attached,,1,small town,college or some college,,,,bachelors degree,,chemical engineering,,another country,,RO,0,,full time work,worker in painting,private business,0.111111111111111,0,0,0.75,0.555555555555556,0.25,0.75,working class,1.0,1.0,1.0,republican,,0.833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.166666666666667,0.5,0,0.666666666666667,0.666666666666667,0.0,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashburn,Virginia,VA
149,5,bgy5l1jt,,0,8,7,outro,End,2019-11-11 19:03:05.446105+00:00,1,A157******3SDE,31QT**********************LYP7,0,1.25,8gn1u6v6,20191111-1400,,3TRB893CSJNES88XVLP80ZYMVFN7GF,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,173.68.81.43,40.84,-73.87,,male,07/21/1988,never,0,,,english,,10474,1,puerto rican,,white,,,,,0,,,five or more apartments,,0,large city,college or some college,,,,bachelors degree,,Computer Science,,usa,NY,,1,born usa,full time work,Computer Programming,private business,0.8888888888888891,0,1,0.666666666666667,0.222222222222222,0.5,0.5,working class,0.0,0.7777777777777779,1.0,democrat,,0.166666666666667,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1,0.333333333333333,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bronx,New York,NY
150,4,1qpvboxe,,0,8,7,outro,End,2019-11-12 01:02:11.055238+00:00,1,A19D******U6GN,3JPS**********************AANB,0,1.25,xfqsipnh,20191111-2000,,3QX22DUVOOUGV85FOMQJJIYMDJGMV4,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,4,173.79.30.115,39.08,-77.15000000000002,,male,04/16/1992,never,0,,,english,,20850,0,,,black,,,,,0,,,one family detached,,0,medium city,college or some college,,,,"more than 1 year college, no degree",,Economics,,usa,MD,,1,born usa,part time work,Waiter,private business,0.222222222222222,1,0,0.708333333333333,0.222222222222222,0.75,0.5,working class,0.5,0.8888888888888891,0.333333333333333,no preference,,0.333333333333333,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.333333333333333,1.0,1,0.666666666666667,0.666666666666667,0.333333333333333,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rockville,Maryland,MD
151,5,invaq5v4,,0,8,7,outro,End,2019-11-14 13:05:30.920912+00:00,1,A1SI******S8UO,3DQQ**********************0PWB,0,1.25,dgxphipk,20191114-0800,,36KM3FWE3RPHH4XCHJ05F7B6P1J07X,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,173.89.48.81,43.06,-87.95999999999998,,male,01/10/1989,married,0,,,english,,53207,0,,,white,,,,,0,,,less than five apartment,,0,large city,college or some college,,,,bachelors degree,,corporate finance,,usa,WI,,1,born usa,full time work,underwriting,private business,0.8888888888888891,0,0,1.0,0.7777777777777779,1.0,0.75,middle class,0.5,1.0,0.666666666666667,democrat,,0.333333333333333,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.166666666666667,0.5,1,0.0,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee,Wisconsin,WI
152,12,rgxnfukz,,0,8,7,outro,End,2019-11-09 05:51:38.392313+00:00,1,A3CW******GJFX,3IAS**********************Q2BC,0,1.25,jo5mh3df,20191108-2400,,32CAVSKPCE2JM4UQQAXG348010U1U2,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,12,173.91.17.128,41.47,-81.67,,male,06/11/1975,never,0,,,english,,44124,0,,,white,,,,,0,,,one family detached,,1,suburb,college or some college,,,,associates degree,,psychology,,usa,OH,,1,born usa,full time work,"art, design, and software",self employed,0.7777777777777779,1,0,0.5,0.333333333333333,0.25,0.25,working class,0.0,1.0,0.666666666666667,independent,,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0,0.0,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland,Ohio,OH
153,9,7k61e8x2,,0,8,7,outro,End,2019-11-09 19:15:34.700008+00:00,1,A2LF******MA76,3IXQ**********************LB92,0,1.25,69j3kgeb,20191109-1400,,3566S7OX5DWHOTIUD245TCUGTP0173,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,9,173.92.97.247,34.93,-79.76000000000002,,male,09/22/1994,never,0,,,english,,28379,0,,,white,,,,,1,protestant,,one family detached,,0,small town,college or some college,,,,associates degree,,nursing,,usa,NC,,1,born usa,full time work,nurse,private business,0.666666666666667,0,0,0.833333333333333,0.555555555555556,0.75,0.75,middle class,1.0,1.0,1.0,democrat,,0.166666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rockingham,North Carolina,NC
154,9,dhktj8q5,,0,8,7,outro,End,2019-11-21 05:38:15.125424+00:00,1,A1WR******EY2D,3OF2**********************3ZK0,0,1.25,squp6sui,20191120-0000,,34XASH8KLQZ3QO8J2AHKDQ94S5QPMI,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,9,173.94.44.89,36.1,-80.23999999999998,,female,04/28/1979,married,1,1.0,20.0,english,,27107,0,,,white,,,,,0,,,one family detached,,0,small town,college or some college,,,,associates degree,,CNC Machining/Aviation Maintenance Technology,,usa,NC,,1,born usa,full time work,Tooling Specialist,private business,0.333333333333333,1,0,0.875,0.444444444444444,0.5,0.75,middle class,0.5,1.0,0.333333333333333,democrat,,0.166666666666667,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.833333333333333,0.0,0,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winston Salem,North Carolina,NC
155,7,zwkcymis,,0,8,7,outro,End,2019-11-12 05:07:09.483203+00:00,1,AYHZ*****KIM0,3KMS**********************3KFG,0,1.25,g7zy4fqs,20191112-0000,,30Z7M1Q8UYXHIV0DJQP4IDJE85VA8A,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,7,173.95.144.71,36.1,-78.45,,male,04/17/1998,never,1,1.0,18.0,english,,27525,0,,,black,,,,,0,,,one family detached,,0,large city,high school graduate,,,high school diploma,,,,,usa,NJ,,1,born usa,full time work,stocker,private business,0.0,0,0,0.5416666666666671,0.222222222222222,0.25,0.75,working class,0.5,0.0,1.0,republican,,0.833333333333333,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0.333333333333333,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franklinton,North Carolina,NC
156,2,4enyqrab,,0,8,7,outro,End,2019-11-11 23:07:30.125101+00:00,1,A3LI******DQ50,37W3**********************7YWQ,0,1.25,0i2yk9zp,20191111-1800,,3ABAOCJ4R8HOQ09Y2NW9DVZEWRYQMB,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,2,174.101.110.149,39.33,-82.98,,male,11/10/1994,never,0,,,english,,45601,0,,,white,,,,,0,,,mobile home,,0,open country,high school graduate,,,high school diploma,,,,,usa,OH,,1,born usa,housework,,,,1,0,0.666666666666667,0.222222222222222,0.25,0.25,working class,0.0,0.8888888888888891,0.666666666666667,democrat,,0.166666666666667,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.833333333333333,1.0,1,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chillicothe,Ohio,OH
157,2,exc625a7,,0,8,7,outro,End,2019-11-10 21:08:34.109172+00:00,1,A23O******CDCY,39JE**********************9VCG,0,1.25,wokbwli5,20191110-1600,,30EV7DWJTV8VAZFS6H6M1L5U5ZWY66,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,2,174.101.212.249,39.86,-83.93000000000002,,male,11/17/1989,married,0,,,english,,45323,0,,,white,,,,,1,protestant,,one family detached,,0,suburb,college or some college,,,,bachelors degree,,English Literature,,usa,CA,,1,born usa,full time work,Nonprofit,private non profit,0.8888888888888891,1,0,0.625,0.444444444444444,0.25,0.25,working class,0.5,0.666666666666667,0.666666666666667,independent,,0.333333333333333,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.666666666666667,0.5,0,0.333333333333333,0.666666666666667,0.666666666666667,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enon,Ohio,OH
158,5,97k68o1s,,0,8,7,outro,End,2019-11-08 17:04:28.117236+00:00,1,AOOG*****BWJ2,36TF**********************4HXM,0,1.25,6pkzn4ss,20191108-1200,,3CMIQF80GN3M1XO6F7PSOZ2S6QU6QQ,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,174.104.16.14,40.81,-81.37,,male,03/17/1950,married,0,,,english,,44703,0,,,white,,,,,1,protestant,,one family attached,,0,medium city,college or some college,,,,"more than 1 year college, no degree",,teacher education,,usa,OH,,1,born usa,full time work,tutor,private business,1.0,0,0,0.666666666666667,0.222222222222222,0.5,0.25,working class,0.0,1.0,1.0,republican,,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1,0.0,0.333333333333333,0.0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canton,Ohio,OH
159,8,3jmlmizn,,0,8,7,outro,End,2019-11-15 03:11:54.067447+00:00,1,A15X******YY2N,3TS1**********************WF7U,0,1.25,4m5tas2o,20191114-2200,,3VW0145YLYP74D5L7XC0GUNSJZZJMD,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,8,174.105.20.60,39.98,-82.98,,female,09/23/1976,married,0,,,english,,43229,1,mexican,,black,,,,,1,roman catholic,,one family attached,,1,small town,college or some college,,,,bachelors degree,,finance,,usa,OH,,1,born usa,full time work,am searching the job,self employed,1.0,1,1,0.708333333333333,1.0,0.75,0.25,middle class,1.0,1.0,1.0,republican,,0.833333333333333,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1,0.0,0.666666666666667,0.666666666666667,1,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columbus,Ohio,OH
160,4,4up3lk5k,,0,8,7,outro,End,2019-11-12 03:02:57.077485+00:00,1,AT6L*****TUSE,3HWR**********************QSEA,0,1.25,u626vxfl,20191111-2200,,3QMELQS6Y5OMDY36SMESTPCX2ES6RR,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,4,174.105.25.180,39.98,-82.98,,male,04/28/1982,never,0,,,english,,43204,0,,,white,,,,,1,protestant,,one family detached,,0,small town,college or some college,,,,"more than 1 year college, no degree",,theater,,usa,FL,,1,born usa,full time work,sales,private business,0.555555555555556,1,0,0.4166666666666671,0.222222222222222,0.25,0.25,working class,0.5,1.0,0.666666666666667,democrat,,0.166666666666667,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0,0.666666666666667,1.0,1.0,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columbus,Ohio,OH
161,1,3x60ac1w,,0,8,7,outro,End,2019-11-13 22:56:46.989745+00:00,1,AFHQ*****ZWER,3N4B**********************OKU5,0,1.25,hjw1y0xn,20191113-1800,,3G5RUKN2ECGOGJDCXM0N4FYPSJ39NC,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,1,174.128.242.250,39.59,-105.01,,male,02/25/1993,never,0,,,english,,80123,0,,,white,,,,,1,roman catholic,,one family attached,,0,small town,college or some college,,,,bachelors degree,,Builder,,usa,CO,,1,born usa,full time work,Construction foreman,private business,0.444444444444444,1,1,0.208333333333333,0.444444444444444,0.5,0.5,middle class,0.0,0.555555555555556,0.666666666666667,democrat,,0.166666666666667,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0,0.666666666666667,0.333333333333333,0.333333333333333,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Littleton,Colorado,CO
162,14,2hz7n6v9,,0,8,7,outro,End,2019-11-15 00:02:58.487845+00:00,1,ASP3*****TEZU,3EFE**********************4SHA,0,1.25,xnjsjbtr,20191114-1800,,3HYV4299H09K88HPZVRQEW95UMA8EP,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,14,174.216.38.49,48.06,-123.06,,female,10/04/1957,divorced,1,2.0,18.0,english,,98382,0,,,white,,,,,0,,,mobile home,,0,open country,college or some college,,,,associates degree,,Civil Engineering,,usa,KS,,1,born usa,full time work,Engineering Tech,private business,0.666666666666667,0,0,0.2916666666666669,0.555555555555556,0.5,0.5,working class,0.0,1.0,1.0,democrat,,0.166666666666667,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0,0.333333333333333,1.0,1.0,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequim,Washington,WA
163,14,qztcqgu8,,0,8,7,outro,End,2019-11-13 04:04:18.153761+00:00,1,AU2K*****G4BO,3X65**********************OCLI,0,1.25,uj6jw84z,20191112-2200,,3ZCC2DXSD7HXTJPYC01EKCPN4BOYY9,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,14,174.223.15.93,40.78,-73.91,,male,12/31/1991,never,0,,,english,,11103,0,,,white,,,,,0,,,one family detached,,0,small town,college or some college,,,,"more than 1 year college, no degree",,Psychology,,usa,MI,,1,born usa,full time work,Retail Manager,private business,0.222222222222222,1,0,0.75,0.333333333333333,0.25,0.75,working class,0.0,1.0,0.333333333333333,democrat,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,1,0.333333333333333,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astoria,New York,NY
164,7,7ui30l7a,,0,8,7,outro,End,2019-11-15 01:21:08.019479+00:00,1,AB5T*****ZD47,3HOS**********************ADD1,0,1.25,jt7g1wsx,20191114-2000,,3D06DR5225WW3K2HDRZNNVK9TC2MAX,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,7,174.223.6.90,32.66,-84.88,,male,02/13/1991,never,0,,,english,,31804,0,,,white,,,,,0,,,mobile home,,0,medium city,college or some college,,,,bachelors degree,,computer science,,usa,GA,,1,born usa,full time work,IT Engineer,private business,0.7777777777777779,1,0,0.2916666666666669,0.111111111111111,0.5,0.25,working class,0.0,1.0,0.333333333333333,independent,,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0,0.333333333333333,1.0,1.0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cataula,Georgia,GA
165,2,gfemidw8,,0,8,7,outro,End,2019-11-14 01:05:12.171281+00:00,1,A371******C7DN,31Q0**********************S71Q,0,1.25,zmcpko3j,20191113-2000,,33TGB4G0LPUCCS0UXYSDTHQZO4NXTR,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,2,174.27.131.57,43.59,-116.42,,female,07/01/1995,never,0,,,english,,83642,0,,,white,,,,,0,,,one family detached,,1,suburb,college or some college,,,,bachelors degree,,Biomedical,,usa,ID,,1,born usa,full time work,Educator,private business,0.8888888888888891,1,0,0.583333333333333,0.333333333333333,0.25,0.5,working class,0.0,0.7777777777777779,0.333333333333333,democrat,,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1,0.666666666666667,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meridian,Idaho,ID
166,6,wglckmmf,,0,8,7,outro,End,2019-11-13 19:04:08.506252+00:00,1,A2DV******QU6T,3RU7**********************8PSQ,0,1.25,89r4sqa7,20191113-1400,,3S8APUMBJXWVGKFSXIV6NGK6ES8BF5,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,6,174.30.45.127,38.57,-92.19,,male,04/20/1990,never,0,,,english,,65109,0,,,white,,,,,0,,,one family detached,,0,medium city,college or some college,,,,bachelors degree,,Philosophy,,usa,MO,,1,born usa,full time work,IT/Web Dev,private non profit,1.0,1,0,0.833333333333333,0.555555555555556,0.25,0.5,working class,0.5,1.0,0.333333333333333,democrat,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jefferson City,Missouri,MO
